~id, ~from, ~to, ~label, weight:Int
e2952, t1476, p148, ok boomer, 8
e2953, p148, t1477, ok boomer, 7
e2954, t1477, p148, ok boomer, 7
e2955, p148, t1478, ok boomer, 6
e2956, t1478, p148, ok boomer, 6
e2957, p149, t778, ok boomer, 25
e2958, t778, p149, ok boomer, 25
e2959, p149, t1480, ok boomer, 22
e2960, t1480, p149, ok boomer, 22
e2961, p149, t777, ok boomer, 22
e2962, t777, p149, ok boomer, 22
e2963, p149, t1482, ok boomer, 20
e2964, t1482, p149, ok boomer, 20
e2965, p149, t1483, ok boomer, 18
e2966, t1483, p149, ok boomer, 18
e2967, p149, t1484, ok boomer, 14
e2968, t1484, p149, ok boomer, 14
e2969, p149, t1485, ok boomer, 12
e2970, t1485, p149, ok boomer, 12
e2971, p149, t1486, ok boomer, 11
e2972, t1486, p149, ok boomer, 11
e2973, p149, t1487, ok boomer, 9
e2974, t1487, p149, ok boomer, 9
e2975, p149, t1488, ok boomer, 9
e2976, t1488, p149, ok boomer, 9
e2977, p150, t1489, ok boomer, 25
e2978, t1489, p150, ok boomer, 25
e2979, p150, t1490, ok boomer, 25
e2980, t1490, p150, ok boomer, 25
e2981, p150, t1491, ok boomer, 10
e2982, t1491, p150, ok boomer, 10
e2983, p150, t1492, ok boomer, 8
e2984, t1492, p150, ok boomer, 8
e2985, p150, t1493, ok boomer, 7
e2986, t1493, p150, ok boomer, 7
e2987, p150, t1494, ok boomer, 5
e2988, t1494, p150, ok boomer, 5
e2989, p150, t1495, ok boomer, 5
e2990, t1495, p150, ok boomer, 5
e2991, p150, t1496, ok boomer, 5
e2992, t1496, p150, ok boomer, 5
e2993, p150, t1497, ok boomer, 4
e2994, t1497, p150, ok boomer, 4
e2995, p150, t1498, ok boomer, 4
e2996, t1498, p150, ok boomer, 4
e2997, p151, t1499, ok boomer, 22
e2998, t1499, p151, ok boomer, 22
e2999, p151, t181, ok boomer, 21
e3000, t181, p151, ok boomer, 21
e3001, p151, t1455, ok boomer, 21
e3002, t1455, p151, ok boomer, 21
e3003, p151, t537, ok boomer, 21
e3004, t537, p151, ok boomer, 21
e3005, p151, t1316, ok boomer, 21
e3006, t1316, p151, ok boomer, 21
e3007, p151, t1317, ok boomer, 21
e3008, t1317, p151, ok boomer, 21
e3009, p151, t1505, ok boomer, 21
e3010, t1505, p151, ok boomer, 21
e3011, p151, t1506, ok boomer, 21
e3012, t1506, p151, ok boomer, 21
e3013, p151, t1507, ok boomer, 21
e3014, t1507, p151, ok boomer, 21
e3015, p151, t1508, ok boomer, 21
e3016, t1508, p151, ok boomer, 21
e3017, p152, t1509, ok boomer, 13
e3018, t1509, p152, ok boomer, 13
e3019, p152, t1510, ok boomer, 11
e3020, t1510, p152, ok boomer, 11
e3021, p152, t1511, ok boomer, 7
e3022, t1511, p152, ok boomer, 7
e3023, p152, t1512, ok boomer, 3
e3024, t1512, p152, ok boomer, 3
e3025, p152, t1513, ok boomer, 2
e3026, t1513, p152, ok boomer, 2
e3027, p152, t181, ok boomer, 2
e3028, t181, p152, ok boomer, 2
e3029, p152, t1515, ok boomer, 2
e3030, t1515, p152, ok boomer, 2
e3031, p152, t1516, ok boomer, 2
e3032, t1516, p152, ok boomer, 2
e3033, p152, t467, ok boomer, 2
e3034, t467, p152, ok boomer, 2
e3035, p152, t1518, ok boomer, 1
e3036, t1518, p152, ok boomer, 1
e3037, p153, t1449, ok boomer, 25
e3038, t1449, p153, ok boomer, 25
e3039, p153, t1030, ok boomer, 17
e3040, t1030, p153, ok boomer, 17
e3041, p153, t1521, ok boomer, 17
e3042, t1521, p153, ok boomer, 17
e3043, p153, t1522, ok boomer, 15
e3044, t1522, p153, ok boomer, 15
e3045, p153, t431, ok boomer, 14
e3046, t431, p153, ok boomer, 14
e3047, p153, t1524, ok boomer, 13
e3048, t1524, p153, ok boomer, 13
e3049, p153, t1525, ok boomer, 13
e3050, t1525, p153, ok boomer, 13
e3051, p153, t1138, ok boomer, 13
e3052, t1138, p153, ok boomer, 13
e3053, p153, t1527, ok boomer, 12
e3054, t1527, p153, ok boomer, 12
e3055, p153, t280, ok boomer, 11
e3056, t280, p153, ok boomer, 11
e3057, p154, t1, ok boomer, 19
e3058, t1, p154, ok boomer, 19
e3059, p154, t1340, ok boomer, 19
e3060, t1340, p154, ok boomer, 19
e3061, p154, t1329, ok boomer, 19
e3062, t1329, p154, ok boomer, 19
e3063, p154, t518, ok boomer, 19
e3064, t518, p154, ok boomer, 19
e3065, p154, t8, ok boomer, 19
e3066, t8, p154, ok boomer, 19
e3067, p154, t1534, ok boomer, 19
e3068, t1534, p154, ok boomer, 19
e3069, p154, t1535, ok boomer, 19
e3070, t1535, p154, ok boomer, 19
e3071, p154, t1536, ok boomer, 19
e3072, t1536, p154, ok boomer, 19
e3073, p154, t807, ok boomer, 18
e3074, t807, p154, ok boomer, 18
e3075, p154, t1538, ok boomer, 17
e3076, t1538, p154, ok boomer, 17
e3077, p155, t1329, ok boomer, 5
e3078, t1329, p155, ok boomer, 5
e3079, p155, t1540, ok boomer, 3
e3080, t1540, p155, ok boomer, 3
e3081, p155, t1541, ok boomer, 3
e3082, t1541, p155, ok boomer, 3
e3083, p155, t1542, ok boomer, 3
e3084, t1542, p155, ok boomer, 3
e3085, p155, t1543, ok boomer, 3
e3086, t1543, p155, ok boomer, 3
e3087, p155, t1326, ok boomer, 2
e3088, t1326, p155, ok boomer, 2
e3089, p155, t1374, ok boomer, 2
e3090, t1374, p155, ok boomer, 2
e3091, p155, t1546, ok boomer, 2
e3092, t1546, p155, ok boomer, 2
e3093, p155, t1547, ok boomer, 2
e3094, t1547, p155, ok boomer, 2
e3095, p155, t1548, ok boomer, 2
e3096, t1548, p155, ok boomer, 2
e3097, p156, t1549, ok boomer, 24
e3098, t1549, p156, ok boomer, 24
e3099, p156, t1550, ok boomer, 9
e3100, t1550, p156, ok boomer, 9
e3101, p156, t1551, ok boomer, 8
e3102, t1551, p156, ok boomer, 8
e3103, p156, t1552, ok boomer, 8
e3104, t1552, p156, ok boomer, 8
e3105, p156, t1553, ok boomer, 7
e3106, t1553, p156, ok boomer, 7
e3107, p156, t1554, ok boomer, 7
e3108, t1554, p156, ok boomer, 7
e3109, p156, t1555, ok boomer, 7
e3110, t1555, p156, ok boomer, 7
e3111, p156, t1556, ok boomer, 7
e3112, t1556, p156, ok boomer, 7
e3113, p156, t1557, ok boomer, 6
e3114, t1557, p156, ok boomer, 6
e3115, p156, t1558, ok boomer, 6
e3116, t1558, p156, ok boomer, 6
e3117, p157, t1559, ok boomer, 23
e3118, t1559, p157, ok boomer, 23
e3119, p157, t1560, ok boomer, 17
e3120, t1560, p157, ok boomer, 17
e3121, p157, t1, ok boomer, 14
e3122, t1, p157, ok boomer, 14
e3123, p157, t1562, ok boomer, 14
e3124, t1562, p157, ok boomer, 14
e3125, p157, t1563, ok boomer, 11
e3126, t1563, p157, ok boomer, 11
e3127, p157, t1564, ok boomer, 10
e3128, t1564, p157, ok boomer, 10
e3129, p157, t1565, ok boomer, 7
e3130, t1565, p157, ok boomer, 7
e3131, p157, t1566, ok boomer, 7
e3132, t1566, p157, ok boomer, 7
e3133, p157, t1335, ok boomer, 6
e3134, t1335, p157, ok boomer, 6
e3135, p157, t983, ok boomer, 6
e3136, t983, p157, ok boomer, 6
e3137, p158, t1569, ok boomer, 9
e3138, t1569, p158, ok boomer, 9
e3139, p158, t1570, ok boomer, 8
e3140, t1570, p158, ok boomer, 8
e3141, p158, t1386, ok boomer, 4
e3142, t1386, p158, ok boomer, 4
e3143, p158, t1538, ok boomer, 4
e3144, t1538, p158, ok boomer, 4
e3145, p158, t1326, ok boomer, 3
e3146, t1326, p158, ok boomer, 3
e3147, p158, t1574, ok boomer, 3
e3148, t1574, p158, ok boomer, 3
e3149, p158, t1575, ok boomer, 3
e3150, t1575, p158, ok boomer, 3
e3151, p158, t467, ok boomer, 2
e3152, t467, p158, ok boomer, 2
e3153, p158, t1577, ok boomer, 2
e3154, t1577, p158, ok boomer, 2
e3155, p158, t1578, ok boomer, 2
e3156, t1578, p158, ok boomer, 2
e3157, p159, t1579, ok boomer, 25
e3158, t1579, p159, ok boomer, 25
e3159, p159, t1030, ok boomer, 14
e3160, t1030, p159, ok boomer, 14
e3161, p159, t1581, ok boomer, 5
e3162, t1581, p159, ok boomer, 5
e3163, p159, t1582, ok boomer, 5
e3164, t1582, p159, ok boomer, 5
e3165, p159, t1413, ok boomer, 4
e3166, t1413, p159, ok boomer, 4
e3167, p159, t1584, ok boomer, 4
e3168, t1584, p159, ok boomer, 4
e3169, p159, t600, ok boomer, 4
e3170, t600, p159, ok boomer, 4
e3171, p159, t1586, ok boomer, 4
e3172, t1586, p159, ok boomer, 4
e3173, p159, t1587, ok boomer, 4
e3174, t1587, p159, ok boomer, 4
e3175, p159, t1588, ok boomer, 3
e3176, t1588, p159, ok boomer, 3
e3177, p160, t1589, ok boomer, 25
e3178, t1589, p160, ok boomer, 25
e3179, p160, t1333, ok boomer, 24
e3180, t1333, p160, ok boomer, 24
e3181, p160, t1340, ok boomer, 11
e3182, t1340, p160, ok boomer, 11
e3183, p160, t1341, ok boomer, 9
e3184, t1341, p160, ok boomer, 9
e3185, p160, t1593, ok boomer, 8
e3186, t1593, p160, ok boomer, 8
e3187, p160, t1594, ok boomer, 6
e3188, t1594, p160, ok boomer, 6
e3189, p160, t1329, ok boomer, 5
e3190, t1329, p160, ok boomer, 5
e3191, p160, t1596, ok boomer, 4
e3192, t1596, p160, ok boomer, 4
e3193, p160, t1597, ok boomer, 4
e3194, t1597, p160, ok boomer, 4
e3195, p160, t1577, ok boomer, 3
e3196, t1577, p160, ok boomer, 3
e3197, p161, t1599, ok boomer, 22
e3198, t1599, p161, ok boomer, 22
e3199, p161, t1340, ok boomer, 22
e3200, t1340, p161, ok boomer, 22
e3201, p161, t1601, ok boomer, 22
e3202, t1601, p161, ok boomer, 22
e3203, p161, t1602, ok boomer, 22
e3204, t1602, p161, ok boomer, 22
e3205, p161, t1603, ok boomer, 21
e3206, t1603, p161, ok boomer, 21
e3207, p161, t1255, ok boomer, 3
e3208, t1255, p161, ok boomer, 3
e3209, p161, t1605, ok boomer, 2
e3210, t1605, p161, ok boomer, 2
e3211, p161, t1606, ok boomer, 2
e3212, t1606, p161, ok boomer, 2
e3213, p161, t1607, ok boomer, 2
e3214, t1607, p161, ok boomer, 2
e3215, p161, t1608, ok boomer, 2
e3216, t1608, p161, ok boomer, 2
e3217, p162, t1609, ok boomer, 7
e3218, t1609, p162, ok boomer, 7
e3219, p162, t1610, ok boomer, 7
e3220, t1610, p162, ok boomer, 7
e3221, p162, t1611, ok boomer, 7
e3222, t1611, p162, ok boomer, 7
e3223, p162, t1612, ok boomer, 6
e3224, t1612, p162, ok boomer, 6
e3225, p162, t1613, ok boomer, 5
e3226, t1613, p162, ok boomer, 5
e3227, p162, t1614, ok boomer, 5
e3228, t1614, p162, ok boomer, 5
e3229, p162, t1615, ok boomer, 4
e3230, t1615, p162, ok boomer, 4
e3231, p162, t1616, ok boomer, 4
e3232, t1616, p162, ok boomer, 4
e3233, p162, t1617, ok boomer, 4
e3234, t1617, p162, ok boomer, 4
e3235, p162, t1618, ok boomer, 3
e3236, t1618, p162, ok boomer, 3
e3237, p163, t1619, ok boomer, 25
e3238, t1619, p163, ok boomer, 25
e3239, p163, t1620, ok boomer, 25
e3240, t1620, p163, ok boomer, 25
e3241, p163, t587, ok boomer, 25
e3242, t587, p163, ok boomer, 25
e3243, p163, t1622, ok boomer, 25
e3244, t1622, p163, ok boomer, 25
e3245, p163, t1623, ok boomer, 25
e3246, t1623, p163, ok boomer, 25
e3247, p163, t1624, ok boomer, 25
e3248, t1624, p163, ok boomer, 25
e3249, p163, t1625, ok boomer, 25
e3250, t1625, p163, ok boomer, 25
e3251, p163, t1626, ok boomer, 25
e3252, t1626, p163, ok boomer, 25
e3253, p163, t1525, ok boomer, 25
e3254, t1525, p163, ok boomer, 25
e3255, p163, t1628, ok boomer, 25
e3256, t1628, p163, ok boomer, 25
e3257, p164, t1629, ok boomer, 24
e3258, t1629, p164, ok boomer, 24
e3259, p164, t1630, ok boomer, 24
e3260, t1630, p164, ok boomer, 24
e3261, p164, t1631, ok boomer, 24
e3262, t1631, p164, ok boomer, 24
e3263, p164, t1632, ok boomer, 24
e3264, t1632, p164, ok boomer, 24
e3265, p164, t1633, ok boomer, 24
e3266, t1633, p164, ok boomer, 24
e3267, p164, t1634, ok boomer, 24
e3268, t1634, p164, ok boomer, 24
e3269, p164, t1635, ok boomer, 24
e3270, t1635, p164, ok boomer, 24
e3271, p164, t1636, ok boomer, 24
e3272, t1636, p164, ok boomer, 24
e3273, p164, t1637, ok boomer, 24
e3274, t1637, p164, ok boomer, 24
e3275, p164, t1638, ok boomer, 24
e3276, t1638, p164, ok boomer, 24
e3277, p165, t1639, ok boomer, 4
e3278, t1639, p165, ok boomer, 4
e3279, p165, t1640, ok boomer, 4
e3280, t1640, p165, ok boomer, 4
e3281, p165, t1641, ok boomer, 3
e3282, t1641, p165, ok boomer, 3
e3283, p165, t1642, ok boomer, 2
e3284, t1642, p165, ok boomer, 2
e3285, p165, t1643, ok boomer, 2
e3286, t1643, p165, ok boomer, 2
e3287, p165, t1644, ok boomer, 2
e3288, t1644, p165, ok boomer, 2
e3289, p165, t1645, ok boomer, 2
e3290, t1645, p165, ok boomer, 2
e3291, p165, t1646, ok boomer, 2
e3292, t1646, p165, ok boomer, 2
e3293, p165, t1647, ok boomer, 1
e3294, t1647, p165, ok boomer, 1
e3295, p165, t1648, ok boomer, 1
e3296, t1648, p165, ok boomer, 1
e3297, p166, t1649, ok boomer, 25
e3298, t1649, p166, ok boomer, 25
e3299, p166, t1650, ok boomer, 25
e3300, t1650, p166, ok boomer, 25
e3301, p166, t1651, ok boomer, 25
e3302, t1651, p166, ok boomer, 25
e3303, p166, t1652, ok boomer, 25
e3304, t1652, p166, ok boomer, 25
e3305, p166, t1653, ok boomer, 25
e3306, t1653, p166, ok boomer, 25
e3307, p166, t1654, ok boomer, 25
e3308, t1654, p166, ok boomer, 25
e3309, p166, t1655, ok boomer, 25
e3310, t1655, p166, ok boomer, 25
e3311, p166, t1656, ok boomer, 25
e3312, t1656, p166, ok boomer, 25
e3313, p166, t1657, ok boomer, 25
e3314, t1657, p166, ok boomer, 25
e3315, p166, t1658, ok boomer, 25
e3316, t1658, p166, ok boomer, 25
e3317, p167, t1659, ok boomer, 6
e3318, t1659, p167, ok boomer, 6
e3319, p167, t1660, ok boomer, 6
e3320, t1660, p167, ok boomer, 6
e3321, p167, t1661, ok boomer, 5
e3322, t1661, p167, ok boomer, 5
e3323, p167, t1662, ok boomer, 5
e3324, t1662, p167, ok boomer, 5
e3325, p167, t1663, ok boomer, 3
e3326, t1663, p167, ok boomer, 3
e3327, p167, t1664, ok boomer, 3
e3328, t1664, p167, ok boomer, 3
e3329, p167, t1665, ok boomer, 3
e3330, t1665, p167, ok boomer, 3
e3331, p167, t1666, ok boomer, 2
e3332, t1666, p167, ok boomer, 2
e3333, p167, t1667, ok boomer, 2
e3334, t1667, p167, ok boomer, 2
e3335, p167, t1668, ok boomer, 2
e3336, t1668, p167, ok boomer, 2
e3337, p168, t1669, ok boomer, 25
e3338, t1669, p168, ok boomer, 25
e3339, p168, t1670, ok boomer, 25
e3340, t1670, p168, ok boomer, 25
e3341, p168, t1671, ok boomer, 25
e3342, t1671, p168, ok boomer, 25
e3343, p168, t1672, ok boomer, 25
e3344, t1672, p168, ok boomer, 25
e3345, p168, t1673, ok boomer, 25
e3346, t1673, p168, ok boomer, 25
e3347, p168, t1674, ok boomer, 25
e3348, t1674, p168, ok boomer, 25
e3349, p168, t1675, ok boomer, 25
e3350, t1675, p168, ok boomer, 25
e3351, p168, t1676, ok boomer, 25
e3352, t1676, p168, ok boomer, 25
e3353, p168, t1677, ok boomer, 25
e3354, t1677, p168, ok boomer, 25
e3355, p168, t1678, ok boomer, 25
e3356, t1678, p168, ok boomer, 25
e3357, p169, t1679, ok boomer, 25
e3358, t1679, p169, ok boomer, 25
e3359, p169, t1680, ok boomer, 25
e3360, t1680, p169, ok boomer, 25
e3361, p169, t1681, ok boomer, 25
e3362, t1681, p169, ok boomer, 25
e3363, p169, t1682, ok boomer, 25
e3364, t1682, p169, ok boomer, 25
e3365, p169, t1683, ok boomer, 25
e3366, t1683, p169, ok boomer, 25
e3367, p169, t1684, ok boomer, 25
e3368, t1684, p169, ok boomer, 25
e3369, p169, t1685, ok boomer, 25
e3370, t1685, p169, ok boomer, 25
e3371, p169, t1686, ok boomer, 1
e3372, t1686, p169, ok boomer, 1
e3373, p169, t1687, ok boomer, 1
e3374, t1687, p169, ok boomer, 1
e3375, p169, t1688, ok boomer, 1
e3376, t1688, p169, ok boomer, 1
e3377, p170, t1689, ok boomer, 21
e3378, t1689, p170, ok boomer, 21
e3379, p170, t1690, ok boomer, 14
e3380, t1690, p170, ok boomer, 14
e3381, p170, t1691, ok boomer, 13
e3382, t1691, p170, ok boomer, 13
e3383, p170, t1692, ok boomer, 13
e3384, t1692, p170, ok boomer, 13
e3385, p170, t1693, ok boomer, 13
e3386, t1693, p170, ok boomer, 13
e3387, p170, t1694, ok boomer, 13
e3388, t1694, p170, ok boomer, 13
e3389, p170, t1695, ok boomer, 12
e3390, t1695, p170, ok boomer, 12
e3391, p170, t1696, ok boomer, 11
e3392, t1696, p170, ok boomer, 11
e3393, p170, t1697, ok boomer, 11
e3394, t1697, p170, ok boomer, 11
e3395, p170, t1698, ok boomer, 11
e3396, t1698, p170, ok boomer, 11
e3397, p171, t1699, ok boomer, 1
e3398, t1699, p171, ok boomer, 1
e3399, p171, t1700, ok boomer, 1
e3400, t1700, p171, ok boomer, 1
e3401, p171, t1701, ok boomer, 1
e3402, t1701, p171, ok boomer, 1
e3403, p171, t1702, ok boomer, 1
e3404, t1702, p171, ok boomer, 1
e3405, p171, t1703, ok boomer, 1
e3406, t1703, p171, ok boomer, 1
e3407, p171, t1704, ok boomer, 1
e3408, t1704, p171, ok boomer, 1
e3409, p171, t1705, ok boomer, 1
e3410, t1705, p171, ok boomer, 1
e3411, p171, t1706, ok boomer, 1
e3412, t1706, p171, ok boomer, 1
e3413, p171, t1707, ok boomer, 1
e3414, t1707, p171, ok boomer, 1
e3415, p171, t1708, ok boomer, 1
e3416, t1708, p171, ok boomer, 1
e3417, p172, t1709, ok boomer, 14
e3418, t1709, p172, ok boomer, 14
e3419, p172, t1710, ok boomer, 13
e3420, t1710, p172, ok boomer, 13
e3421, p172, t1711, ok boomer, 8
e3422, t1711, p172, ok boomer, 8
e3423, p172, t1712, ok boomer, 6
e3424, t1712, p172, ok boomer, 6
e3425, p172, t1713, ok boomer, 5
e3426, t1713, p172, ok boomer, 5
e3427, p172, t1714, ok boomer, 4
e3428, t1714, p172, ok boomer, 4
e3429, p172, t1715, ok boomer, 4
e3430, t1715, p172, ok boomer, 4
e3431, p172, t1716, ok boomer, 4
e3432, t1716, p172, ok boomer, 4
e3433, p172, t1717, ok boomer, 3
e3434, t1717, p172, ok boomer, 3
e3435, p172, t1718, ok boomer, 3
e3436, t1718, p172, ok boomer, 3
e3437, p173, t1719, ok boomer, 16
e3438, t1719, p173, ok boomer, 16
e3439, p173, t381, ok boomer, 16
e3440, t381, p173, ok boomer, 16
e3441, p173, t382, ok boomer, 16
e3442, t382, p173, ok boomer, 16
e3443, p173, t1722, ok boomer, 12
e3444, t1722, p173, ok boomer, 12
e3445, p173, t1723, ok boomer, 12
e3446, t1723, p173, ok boomer, 12
e3447, p173, t1724, ok boomer, 7
e3448, t1724, p173, ok boomer, 7
e3449, p173, t807, ok boomer, 7
e3450, t807, p173, ok boomer, 7
e3451, p173, t1726, ok boomer, 4
e3452, t1726, p173, ok boomer, 4
e3453, p173, t1727, ok boomer, 4
e3454, t1727, p173, ok boomer, 4
e3455, p173, t1728, ok boomer, 4
e3456, t1728, p173, ok boomer, 4
e3457, p174, t1729, ok boomer, 11
e3458, t1729, p174, ok boomer, 11
e3459, p174, t73, ok boomer, 7
e3460, t73, p174, ok boomer, 7
e3461, p174, t1731, ok boomer, 7
e3462, t1731, p174, ok boomer, 7
e3463, p174, t1732, ok boomer, 6
e3464, t1732, p174, ok boomer, 6
e3465, p174, t1733, ok boomer, 6
e3466, t1733, p174, ok boomer, 6
e3467, p174, t1734, ok boomer, 5
e3468, t1734, p174, ok boomer, 5
e3469, p174, t983, ok boomer, 4
e3470, t983, p174, ok boomer, 4
e3471, p174, t78, ok boomer, 4
e3472, t78, p174, ok boomer, 4
e3473, p174, t75, ok boomer, 4
e3474, t75, p174, ok boomer, 4
e3475, p174, t1738, ok boomer, 4
e3476, t1738, p174, ok boomer, 4
e3477, p175, t1739, ok boomer, 7
e3478, t1739, p175, ok boomer, 7
e3479, p175, t1710, ok boomer, 5
e3480, t1710, p175, ok boomer, 5
e3481, p175, t1741, ok boomer, 4
e3482, t1741, p175, ok boomer, 4
e3483, p175, t1742, ok boomer, 4
e3484, t1742, p175, ok boomer, 4
e3485, p175, t1743, ok boomer, 3
e3486, t1743, p175, ok boomer, 3
e3487, p175, t1744, ok boomer, 3
e3488, t1744, p175, ok boomer, 3
e3489, p175, t1745, ok boomer, 3
e3490, t1745, p175, ok boomer, 3
e3491, p175, t1746, ok boomer, 3
e3492, t1746, p175, ok boomer, 3
e3493, p175, t1747, ok boomer, 3
e3494, t1747, p175, ok boomer, 3
e3495, p175, t1614, ok boomer, 3
e3496, t1614, p175, ok boomer, 3
e3497, p176, t1611, ok boomer, 19
e3498, t1611, p176, ok boomer, 19
e3499, p176, t1610, ok boomer, 16
e3500, t1610, p176, ok boomer, 16
e3501, p176, t1751, ok boomer, 12
e3502, t1751, p176, ok boomer, 12
e3503, p176, t1752, ok boomer, 5
e3504, t1752, p176, ok boomer, 5
e3505, p176, t1753, ok boomer, 4
e3506, t1753, p176, ok boomer, 4
e3507, p176, t1754, ok boomer, 4
e3508, t1754, p176, ok boomer, 4
e3509, p176, t1755, ok boomer, 4
e3510, t1755, p176, ok boomer, 4
e3511, p176, t1756, ok boomer, 4
e3512, t1756, p176, ok boomer, 4
e3513, p176, t1757, ok boomer, 3
e3514, t1757, p176, ok boomer, 3
e3515, p176, t1758, ok boomer, 3
e3516, t1758, p176, ok boomer, 3
e3517, p177, t1759, ok boomer, 13
e3518, t1759, p177, ok boomer, 13
e3519, p177, t1760, ok boomer, 13
e3520, t1760, p177, ok boomer, 13
e3521, p177, t1761, ok boomer, 12
e3522, t1761, p177, ok boomer, 12
e3523, p177, t1762, ok boomer, 10
e3524, t1762, p177, ok boomer, 10
e3525, p177, t1763, ok boomer, 9
e3526, t1763, p177, ok boomer, 9
e3527, p177, t1764, ok boomer, 8
e3528, t1764, p177, ok boomer, 8
e3529, p177, t1765, ok boomer, 8
e3530, t1765, p177, ok boomer, 8
e3531, p177, t1766, ok boomer, 8
e3532, t1766, p177, ok boomer, 8
e3533, p177, t1767, ok boomer, 8
e3534, t1767, p177, ok boomer, 8
e3535, p177, t1768, ok boomer, 7
e3536, t1768, p177, ok boomer, 7
e3537, p178, t1616, ok boomer, 8
e3538, t1616, p178, ok boomer, 8
e3539, p178, t1770, ok boomer, 7
e3540, t1770, p178, ok boomer, 7
e3541, p178, t1771, ok boomer, 6
e3542, t1771, p178, ok boomer, 6
e3543, p178, t1772, ok boomer, 5
e3544, t1772, p178, ok boomer, 5
e3545, p178, t563, ok boomer, 4
e3546, t563, p178, ok boomer, 4
e3547, p178, t1710, ok boomer, 4
e3548, t1710, p178, ok boomer, 4
e3549, p178, t1775, ok boomer, 4
e3550, t1775, p178, ok boomer, 4
e3551, p178, t1776, ok boomer, 4
e3552, t1776, p178, ok boomer, 4
e3553, p178, t1777, ok boomer, 3
e3554, t1777, p178, ok boomer, 3
e3555, p178, t1778, ok boomer, 3
e3556, t1778, p178, ok boomer, 3
e3557, p179, t1779, ok boomer, 23
e3558, t1779, p179, ok boomer, 23
e3559, p179, t1780, ok boomer, 23
e3560, t1780, p179, ok boomer, 23
e3561, p179, t1781, ok boomer, 1
e3562, t1781, p179, ok boomer, 1
e3563, p179, t1782, ok boomer, 1
e3564, t1782, p179, ok boomer, 1
e3565, p179, t1783, ok boomer, 1
e3566, t1783, p179, ok boomer, 1
e3567, p179, t1777, ok boomer, 1
e3568, t1777, p179, ok boomer, 1
e3569, p179, t1785, ok boomer, 1
e3570, t1785, p179, ok boomer, 1
e3571, p179, t563, ok boomer, 1
e3572, t563, p179, ok boomer, 1
e3573, p179, t1787, ok boomer, 1
e3574, t1787, p179, ok boomer, 1
e3575, p179, t1788, ok boomer, 1
e3576, t1788, p179, ok boomer, 1
e3577, p180, t1789, ok boomer, 25
e3578, t1789, p180, ok boomer, 25
e3579, p180, t1790, ok boomer, 25
e3580, t1790, p180, ok boomer, 25
e3581, p180, t1791, ok boomer, 25
e3582, t1791, p180, ok boomer, 25
e3583, p180, t1792, ok boomer, 25
e3584, t1792, p180, ok boomer, 25
e3585, p180, t1793, ok boomer, 25
e3586, t1793, p180, ok boomer, 25
e3587, p180, t1794, ok boomer, 2
e3588, t1794, p180, ok boomer, 2
e3589, p180, t1795, ok boomer, 1
e3590, t1795, p180, ok boomer, 1
e3591, p180, t1796, ok boomer, 1
e3592, t1796, p180, ok boomer, 1
e3593, p180, t1797, ok boomer, 1
e3594, t1797, p180, ok boomer, 1
e3595, p180, t1798, ok boomer, 1
e3596, t1798, p180, ok boomer, 1
e3597, p181, t1799, ok boomer, 13
e3598, t1799, p181, ok boomer, 13
e3599, p181, t1800, ok boomer, 11
e3600, t1800, p181, ok boomer, 11
e3601, p181, t1340, ok boomer, 10
e3602, t1340, p181, ok boomer, 10
e3603, p181, t1385, ok boomer, 10
e3604, t1385, p181, ok boomer, 10
e3605, p181, t1803, ok boomer, 9
e3606, t1803, p181, ok boomer, 9
e3607, p181, t1804, ok boomer, 7
e3608, t1804, p181, ok boomer, 7
e3609, p181, t1805, ok boomer, 7
e3610, t1805, p181, ok boomer, 7
e3611, p181, t1806, ok boomer, 5
e3612, t1806, p181, ok boomer, 5
e3613, p181, t1807, ok boomer, 5
e3614, t1807, p181, ok boomer, 5
e3615, p181, t1808, ok boomer, 4
e3616, t1808, p181, ok boomer, 4
e3617, p182, t1809, ok boomer, 15
e3618, t1809, p182, ok boomer, 15
e3619, p182, t1810, ok boomer, 12
e3620, t1810, p182, ok boomer, 12
e3621, p182, t1811, ok boomer, 12
e3622, t1811, p182, ok boomer, 12
e3623, p182, t1812, ok boomer, 11
e3624, t1812, p182, ok boomer, 11
e3625, p182, t1813, ok boomer, 10
e3626, t1813, p182, ok boomer, 10
e3627, p182, t1814, ok boomer, 10
e3628, t1814, p182, ok boomer, 10
e3629, p182, t1815, ok boomer, 9
e3630, t1815, p182, ok boomer, 9
e3631, p182, t1816, ok boomer, 9
e3632, t1816, p182, ok boomer, 9
e3633, p182, t807, ok boomer, 9
e3634, t807, p182, ok boomer, 9
e3635, p182, t1818, ok boomer, 8
e3636, t1818, p182, ok boomer, 8
e3637, p183, t1819, ok boomer, 9
e3638, t1819, p183, ok boomer, 9
e3639, p183, t1820, ok boomer, 7
e3640, t1820, p183, ok boomer, 7
e3641, p183, t1821, ok boomer, 6
e3642, t1821, p183, ok boomer, 6
e3643, p183, t1738, ok boomer, 6
e3644, t1738, p183, ok boomer, 6
e3645, p183, t1823, ok boomer, 4
e3646, t1823, p183, ok boomer, 4
e3647, p183, t1824, ok boomer, 3
e3648, t1824, p183, ok boomer, 3
e3649, p183, t1825, ok boomer, 2
e3650, t1825, p183, ok boomer, 2
e3651, p183, t1826, ok boomer, 2
e3652, t1826, p183, ok boomer, 2
